ID,NAME,TYPE,SUBTYPE,CLASSTYPE,PWR,ACC,DEF,INI,AFFTYPE,AFFVALUE,SPECIAL,SKILL,MINLEVEL,RARITY,COST,REGION,REGION2,REGION3,REGION4,ATTRIBUTE1,ATTRIBUTE2,ATTRIBUTE2,ATTRIBUTE3,DESC
653,Dark Dark Mail,Armor,Armor,DarkLegion,20,,6,-12,Dark ,20,,,20,Unique,164560,Imperia,,,,Classspecific,,,,Dark Dark Mail
654,Witch's Robe,Armor,Armor,Galdr,10,,4,-8,Air ,20,,,10,Common,87120,Nordagh,,,,Classspecific,,,,Air Witch's Robe
655,Witch's Robe,Armor,Armor,Galdr,10,,4,-8,Earth ,20,,,10,Common,87120,Nordagh,,,,Classspecific,,,,Earth Witch's Robe
656,Witch's Robe,Armor,Armor,Galdr,10,,4,-8,Fire ,20,,,10,Common,87120,Nordagh,,,,Classspecific,,,,Fire Witch's Robe
657,Witch's Robe,Armor,Armor,Galdr,10,,4,-8,Water ,20,,,10,Common,87120,Nordagh,,,,Classspecific,,,,Water Witch's Robe
658,Dark Galverg's Armor,Armor,Armor,Galverg,91,,10,-1,Dark ,20,,,1,Unique,11858,Nordagh,,,,Classspecific,,,,Dark Galverg's Armor
659,Dark Gwazi CS armor,Armor,Armor,Gwazi,78,,,-1,Dark ,0,,,1,Unique,4598,Expanse,,,,,,,,Dark Gwazi CS armor
660,Armored Suit,Armor,Armor,Heavy,51,,4,-10,Air ,12,,,11,Frequent,59400,Steppes,,,,,,,,Air Armored Suit
661,Armored Suit,Armor,Armor,Heavy,51,,4,-10,Earth ,12,,,11,Frequent,59400,Steppes,,,,,,,,Earth Armored Suit
662,Armored Suit,Armor,Armor,Heavy,51,,4,-10,Fire ,12,,,11,Frequent,59400,Steppes,,,,,,,,Fire Armored Suit
663,Armored Suit,Armor,Armor,Heavy,51,,4,-10,Water ,12,,,11,Frequent,59400,Steppes,,,,,,,,Water Armored Suit
664,Brace Plate,Armor,Armor,Heavy,46,,4,-8,Air ,12,,,10,Infrequent,60000,Imperia,,,,,,,,Air Brace Plate
665,Brace Plate,Armor,Armor,Heavy,46,,4,-8,Earth ,12,,,10,Infrequent,60000,Imperia,,,,,,,,Earth Brace Plate
666,Brace Plate,Armor,Armor,Heavy,46,,4,-8,Fire ,12,,,10,Infrequent,60000,Imperia,,,,,,,,Fire Brace Plate
667,Brace Plate,Armor,Armor,Heavy,46,,4,-8,Water ,12,,,10,Infrequent,60000,Imperia,,,,,,,,Water Brace Plate
668,Braced Armor,Armor,Armor,Heavy,33,,3,-5,Air ,10,,,7,Frequent,40600,Expanse,,,,,,,,Air Braced Armor
669,Brave Armor,Armor,Armor,Heavy,64,,5,-10,,,,,14,Rare,50400,Imperia,,,,,,,,Brave Armor
670,Bronze Gear,Armor,Armor,Heavy,24,,2,-4,Air ,6,,,5,Common,24000,Expanse,,,,,,,,Air Bronze Gear
671,Bronze Gear,Armor,Armor,Heavy,24,,2,-4,Earth ,6,,,5,Common,24000,Expanse,,,,,,,,Earth Bronze Gear
672,Bronze Gear,Armor,Armor,Heavy,24,,2,-4,Fire ,6,,,5,Common,24000,Expanse,,,,,,,,Fire Bronze Gear
673,Bronze Gear,Armor,Armor,Heavy,24,,2,-4,Water ,6,,,5,Common,24000,Expanse,,,,,,,,Water Bronze Gear
674,Bronze Layered Shell,Armor,Armor,Heavy,28,,3,-5,Air ,6,,,6,Frequent,30000,Imperia,,,,,,,,Air Bronze Layered Shell
675,Bronze Layered Shell,Armor,Armor,Heavy,28,,3,-5,Earth ,6,,,6,Frequent,30000,Imperia,,,,,,,,Earth Bronze Layered Shell
676,Bronze Layered Shell,Armor,Armor,Heavy,28,,3,-5,Fire ,6,,,6,Frequent,30000,Imperia,,,,,,,,Fire Bronze Layered Shell
677,Bronze Layered Shell,Armor,Armor,Heavy,28,,3,-5,Water ,6,,,6,Frequent,30000,Imperia,,,,,,,,Water Bronze Layered Shell
678,Bronze Plate,Armor,Armor,Heavy,19,,2,-3,Air ,4,,,4,Common,18400,Imperia,,,,,,,,Air Bronze Plate
679,Bronze Plate,Armor,Armor,Heavy,19,,2,-3,Earth ,4,,,4,Common,18400,Imperia,,,,,,,,Earth Bronze Plate
680,Bronze Plate,Armor,Armor,Heavy,19,,2,-3,Fire ,4,,,4,Common,18400,Imperia,,,,,,,,Fire Bronze Plate
681,Bronze Plate,Armor,Armor,Heavy,19,,2,-3,Water ,4,,,4,Common,18400,Imperia,,,,,,,,Water Bronze Plate
682,Crude Iron Plate,Armor,Armor,Heavy,10,,1,-2,,,,,2,Common,7600,Steppes,,,,,,,,Crude Iron Plate
683,Dark Armor,Armor,Armor,Heavy,60,,5,-10,,,,,13,Very Rare,49400,Imperia,,,,,,,,Dark Armor
684,Golden Suit,Armor,Armor,Heavy,73,,6,-12,Air ,16,,,16,Very Rare,108800,Expanse,,,,,,,,Air Golden Suit
685,Golden Suit,Armor,Armor,Heavy,73,,6,-12,Earth ,16,,,16,Very Rare,108800,Expanse,,,,,,,,Earth Golden Suit
686,Golden Suit,Armor,Armor,Heavy,73,,6,-12,Fire ,16,,,16,Very Rare,108800,Expanse,,,,,,,,Fire Golden Suit
687,Golden Suit,Armor,Armor,Heavy,73,,6,-12,Water ,16,,,16,Very Rare,108800,Expanse,,,,,,,,Water Golden Suit
688,Heavy Chain Gorget,Armor,Armor,Heavy,10,,1,-2,Air ,4,,,2,Infrequent,10000,Imperia,,,,,,,,Air Heavy Chain Gorget
689,Heavy Chain Gorget,Armor,Armor,Heavy,10,,1,-2,Earth ,4,,,2,Infrequent,10000,Imperia,,,,,,,,Earth Heavy Chain Gorget
690,Heavy Chain Gorget,Armor,Armor,Heavy,10,,1,-2,Fire ,4,,,2,Infrequent,10000,Imperia,,,,,,,,Fire Heavy Chain Gorget
691,Heavy Chain Gorget,Armor,Armor,Heavy,10,,1,-2,Water ,4,,,2,Infrequent,10000,Imperia,,,,,,,,Water Heavy Chain Gorget
692,Heavy Gear,Armor,Armor,Heavy,46,,4,-8,,,,,10,Frequent,34000,Imperia,,,,,,,,Heavy Gear
693,Heavy Gorget,Armor,Armor,Heavy,6,,1,-1,,,,,1,Common,4000,Steppes,,,,,,,,Heavy Gorget
694,Horned Shell,Armor,Armor,Heavy,37,,3,-5,Air ,10,,,8,Rare,49600,Steppes,,,,,,,,Air Horned Shell
695,Horned Shell,Armor,Armor,Heavy,37,,3,-5,Earth ,10,,,8,Rare,49600,Steppes,,,,,,,,Earth Horned Shell
696,Horned Shell,Armor,Armor,Heavy,37,,3,-5,Fire ,10,,,8,Rare,49600,Steppes,,,,,,,,Fire Horned Shell
697,Horned Shell,Armor,Armor,Heavy,37,,3,-5,Water ,10,,,8,Rare,49600,Steppes,,,,,,,,Water Horned Shell
698,Iron Gear,Armor,Armor,Heavy,15,,1,-2,,,,,3,Common,11400,Steppes,,,,,,,,Iron Gear
699,Iron Gorget,Armor,Armor,Heavy,6,,1,-1,,,,,1,Common,4000,Imperia,,,,,,,,Iron Gorget
700,Legendary Suit,Armor,Armor,Heavy,82,,6,-12,Air ,18,,,18,Very Rare,129600,Imperia,,,,,,,,Air Legendary Suit
701,Lorica Segmentata,Armor,Armor,Heavy,24,,2,,Air ,4,,,5,Common,26000,Expanse,,,,,,,,Air Lorica Segmentata
702,Lorica Segmentata,Armor,Armor,Heavy,24,,2,,Earth ,4,,,5,Common,26000,Expanse,,,,,,,,Earth Lorica Segmentata
703,Lorica Segmentata,Armor,Armor,Heavy,24,,2,,Fire ,4,,,5,Common,26000,Expanse,,,,,,,,Fire Lorica Segmentata
704,Lorica Segmentata,Armor,Armor,Heavy,24,,2,,Water ,4,,,5,Common,26000,Expanse,,,,,,,,Water Lorica Segmentata
705,Metal Suit,Armor,Armor,Heavy,19,,2,-3,Air ,4,,,4,Common,18400,Imperia,,,,,,,,Air Metal Suit
706,Metal Suit,Armor,Armor,Heavy,19,,2,-3,Earth ,4,,,4,Common,18400,Imperia,,,,,,,,Earth Metal Suit
707,Metal Suit,Armor,Armor,Heavy,19,,2,-3,Fire ,4,,,4,Common,18400,Imperia,,,,,,,,Fire Metal Suit
708,Metal Suit,Armor,Armor,Heavy,19,,2,-3,Water ,4,,,4,Common,18400,Imperia,,,,,,,,Water Metal Suit
709,Mighty Gear,Armor,Armor,Heavy,64,,5,-10,Air ,14,,,14,Rare,89600,Expanse,,,,,,,,Air Mighty Gear
710,Mighty Gear,Armor,Armor,Heavy,64,,5,-10,Earth ,14,,,14,Rare,89600,Expanse,,,,,,,,Earth Mighty Gear
711,Mighty Gear,Armor,Armor,Heavy,64,,5,-10,Fire ,14,,,14,Rare,89600,Expanse,,,,,,,,Fire Mighty Gear
712,Mighty Gear,Armor,Armor,Heavy,64,,5,-10,Water ,14,,,14,Rare,89600,Expanse,,,,,,,,Water Mighty Gear
713,Nickel Plated Cuirass,Armor,Armor,Heavy,33,,3,-5,Air ,8,,,7,Frequent,37800,Imperia,,,,,,,,Air Nickel Plated Cuirass
714,Nickel Plated Cuirass,Armor,Armor,Heavy,33,,3,-5,Earth ,8,,,7,Frequent,37800,Imperia,,,,,,,,Earth Nickel Plated Cuirass
715,Nickel Plated Cuirass,Armor,Armor,Heavy,33,,3,-5,Fire ,8,,,7,Frequent,37800,Imperia,,,,,,,,Fire Nickel Plated Cuirass
716,Nickel Plated Cuirass,Armor,Armor,Heavy,33,,3,-5,Water ,8,,,7,Frequent,37800,Imperia,,,,,,,,Water Nickel Plated Cuirass
717,Obsidian Shell,Armor,Armor,Heavy,78,,6,-12,Air ,16,,,17,Very Rare,115600,Imperia,,,,,,,,Air Obsidian Shell
718,Obsidian Shell,Armor,Armor,Heavy,78,,6,-12,Earth ,16,,,17,Very Rare,115600,Imperia,,,,,,,,Earth Obsidian Shell
719,Obsidian Shell,Armor,Armor,Heavy,78,,6,-12,Fire ,16,,,17,Very Rare,115600,Imperia,,,,,,,,Fire Obsidian Shell
720,Obsidian Shell,Armor,Armor,Heavy,78,,6,-12,Water ,16,,,17,Very Rare,115600,Imperia,,,,,,,,Water Obsidian Shell
721,Scaled Heavy Gorget,Armor,Armor,Heavy,37,,3,-5,,,,,8,Frequent,30400,Expanse,,,,,,,,Scaled Heavy Gorget
722,Steel Decorated Iron Plate,Armor,Armor,Heavy,42,,4,-8,Air ,12,,,9,Infrequent,54000,Steppes,,,,,,,,Air Steel Decorated Iron Plate
723,Steel Decorated Iron Plate,Armor,Armor,Heavy,42,,4,-8,Earth ,12,,,9,Infrequent,54000,Steppes,,,,,,,,Earth Steel Decorated Iron Plate
724,Steel Decorated Iron Plate,Armor,Armor,Heavy,42,,4,-8,Fire ,12,,,9,Infrequent,54000,Steppes,,,,,,,,Fire Steel Decorated Iron Plate
725,Steel Decorated Iron Plate,Armor,Armor,Heavy,42,,4,-8,Water ,12,,,9,Infrequent,54000,Steppes,,,,,,,,Water Steel Decorated Iron Plate
726,Strength Armor,Armor,Armor,Heavy,51,,4,-10,Air ,12,,,11,Frequent,59400,Steppes,,,,,,,,Air Strength Armor
727,Strength Armor,Armor,Armor,Heavy,51,,4,-10,Earth ,12,,,11,Frequent,59400,Steppes,,,,,,,,Earth Strength Armor
728,Strength Armor,Armor,Armor,Heavy,51,,4,-10,Fire ,12,,,11,Frequent,59400,Steppes,,,,,,,,Fire Strength Armor
729,Strength Armor,Armor,Armor,Heavy,51,,4,-10,Water ,12,,,11,Frequent,59400,Steppes,,,,,,,,Water Strength Armor
730,Suit of Flight,Armor,Armor,Heavy,69,,5,-10,Water ,16,,,15,Rare,102000,Steppes,,,,,,,,Water Suit of Flight
731,The Ferratus,Armor,Armor,Heavy,55,,5,-10,Air ,12,,,12,Infrequent,69600,Imperia,,,,,,,,Air The Ferratus
732,The Ferratus,Armor,Armor,Heavy,55,,5,-10,Earth ,12,,,12,Infrequent,69600,Imperia,,,,,,,,Earth The Ferratus
733,The Ferratus,Armor,Armor,Heavy,55,,5,-10,Fire ,12,,,12,Infrequent,69600,Imperia,,,,,,,,Fire The Ferratus
734,The Ferratus,Armor,Armor,Heavy,55,,5,-10,Water ,12,,,12,Infrequent,69600,Imperia,,,,,,,,Water The Ferratus
735,Turtlebone Armor Shell,Armor,Armor,Heavy,60,,5,-10,Water ,14,,,13,Rare,83200,Expanse,,,,,,,,Water Turtlebone Armor Shell
736,Segmented Imperial Gear,Armor,Armor,Legionnaire,79,,6,-12,Air ,10,,,20,Unique,116160,Imperia,,,,Classspecific,,,,Air Segmented Imperial Gear
737,Segmented Imperial Gear,Armor,Armor,Legionnaire,79,,6,-12,Earth ,10,,,20,Unique,116160,Imperia,,,,Classspecific,,,,Earth Segmented Imperial Gear
738,Segmented Imperial Gear,Armor,Armor,Legionnaire,79,,6,-12,Fire ,10,,,20,Unique,116160,Imperia,,,,Classspecific,,,,Fire Segmented Imperial Gear
739,Segmented Imperial Gear,Armor,Armor,Legionnaire,79,,6,-12,Water ,10,,,20,Unique,116160,Imperia,,,,Classspecific,,,,Water Segmented Imperial Gear
740,Soldier's Skirt,Armor,Armor,Legionnaire,15,,5,-10,,,,,12,Unique,43560,Imperia,,,,Classspecific,,,,Soldier's Skirt
741,Arm Brace,Armor,Armor,Light,22,,3,-5,Air ,6,,,6,Frequent,7500,Imperia,,,,,,,,Air Arm Brace
742,Arm Brace,Armor,Armor,Light,22,,3,-5,Earth ,6,,,6,Frequent,7500,Imperia,,,,,,,,Earth Arm Brace
743,Arm Brace,Armor,Armor,Light,22,,3,-5,Fire ,6,,,6,Frequent,7500,Imperia,,,,,,,,Fire Arm Brace
744,Arm Brace,Armor,Armor,Light,22,,3,-5,Water ,6,,,6,Frequent,7500,Imperia,,,,,,,,Water Arm Brace
745,Bronze Bracer,Armor,Armor,Light,14,,2,-3,Air ,4,,,4,Frequent,4800,Imperia,,,,,,,,Air Bronze Bracer
746,Bronze Bracer,Armor,Armor,Light,14,,2,-3,Earth ,4,,,4,Frequent,4800,Imperia,,,,,,,,Earth Bronze Bracer
747,Bronze Bracer,Armor,Armor,Light,14,,2,-3,Fire ,4,,,4,Frequent,4800,Imperia,,,,,,,,Fire Bronze Bracer
748,Bronze Bracer,Armor,Armor,Light,14,,2,-3,Water ,4,,,4,Frequent,4800,Imperia,,,,,,,,Water Bronze Bracer
749,Chainmail Guard,Armor,Armor,Light,6,,1,-2,Air ,4,,,2,Frequent,2400,Imperia,,,,,,,,Air Chainmail Guard
750,Chainmail Guard,Armor,Armor,Light,6,,1,-2,Earth ,4,,,2,Frequent,2400,Imperia,,,,,,,,Earth Chainmail Guard
751,Chainmail Guard,Armor,Armor,Light,6,,1,-2,Fire ,4,,,2,Frequent,2400,Imperia,,,,,,,,Fire Chainmail Guard
752,Chainmail Guard,Armor,Armor,Light,6,,1,-2,Water ,4,,,2,Frequent,2400,Imperia,,,,,,,,Water Chainmail Guard
753,Gold Bracer,Armor,Armor,Light,46,,5,-10,Air ,12,,,12,Very Rare,18600,Expanse,,,,,,,,Air Gold Bracer
754,Gold Bracer,Armor,Armor,Light,46,,5,-10,Earth ,12,,,12,Very Rare,18600,Expanse,,,,,,,,Earth Gold Bracer
755,Gold Bracer,Armor,Armor,Light,46,,5,-10,Fire ,12,,,12,Very Rare,18600,Expanse,,,,,,,,Fire Gold Bracer
756,Gold Bracer,Armor,Armor,Light,46,,5,-10,Water ,12,,,12,Very Rare,18600,Expanse,,,,,,,,Water Gold Bracer
757,Iron Bracer,Armor,Armor,Light,10,,1,-2,,,,,3,Common,2850,Expanse,,,,,,,,Iron Bracer
758,Leg Brace,Armor,Armor,Light,26,,3,-5,Air ,6,,,7,Frequent,8750,Imperia,,,,,,,,Air Leg Brace
759,Leg Brace,Armor,Armor,Light,26,,3,-5,Earth ,6,,,7,Frequent,8750,Imperia,,,,,,,,Earth Leg Brace
760,Leg Brace,Armor,Armor,Light,26,,3,-5,Fire ,6,,,7,Frequent,8750,Imperia,,,,,,,,Fire Leg Brace
761,Leg Brace,Armor,Armor,Light,26,,3,-5,Water ,6,,,7,Frequent,8750,Imperia,,,,,,,,Water Leg Brace
762,Ringmail Guard,Armor,Armor,Light,30,,3,-5,Air ,8,,,8,Infrequent,11200,Steppes,,,,,,,,Air Ringmail Guard
763,Ringmail Guard,Armor,Armor,Light,30,,3,-5,Earth ,8,,,8,Infrequent,11200,Steppes,,,,,,,,Earth Ringmail Guard
764,Ringmail Guard,Armor,Armor,Light,30,,3,-5,Fire ,8,,,8,Infrequent,11200,Steppes,,,,,,,,Fire Ringmail Guard
765,Ringmail Guard,Armor,Armor,Light,30,,3,-5,Water ,8,,,8,Infrequent,11200,Steppes,,,,,,,,Water Ringmail Guard
766,Rough Greaves,Armor,Armor,Light,6,,1,-2,Air ,6,,,2,Common,2500,Expanse,,,,,,,,Air Rough Greaves
767,Rough Greaves,Armor,Armor,Light,6,,1,-2,Earth ,6,,,2,Common,2500,Expanse,,,,,,,,Earth Rough Greaves
768,Rough Greaves,Armor,Armor,Light,6,,1,-2,Fire ,6,,,2,Common,2500,Expanse,,,,,,,,Fire Rough Greaves
769,Rough Greaves,Armor,Armor,Light,6,,1,-2,Water ,6,,,2,Common,2500,Expanse,,,,,,,,Water Rough Greaves
770,Scalemail Guard,Armor,Armor,Light,34,,4,-8,Air ,8,,,9,Infrequent,11700,Steppes,,,,,,,,Air Scalemail Guard
771,Scalemail Guard,Armor,Armor,Light,34,,4,-8,Earth ,8,,,9,Infrequent,11700,Steppes,,,,,,,,Earth Scalemail Guard
772,Scalemail Guard,Armor,Armor,Light,34,,4,-8,Fire ,8,,,9,Infrequent,11700,Steppes,,,,,,,,Fire Scalemail Guard
773,Scalemail Guard,Armor,Armor,Light,34,,4,-8,Water ,8,,,9,Infrequent,11700,Steppes,,,,,,,,Water Scalemail Guard
774,Segmented Guard,Armor,Armor,Light,54,,5,-10,Air ,14,,,14,Infrequent,21700,Imperia,,,,,,,,Air Segmented Guard
775,Segmented Guard,Armor,Armor,Light,54,,5,-10,Earth ,14,,,14,Infrequent,21700,Imperia,,,,,,,,Earth Segmented Guard
776,Segmented Guard,Armor,Armor,Light,54,,5,-10,Fire ,14,,,14,Infrequent,21700,Imperia,,,,,,,,Fire Segmented Guard
777,Segmented Guard,Armor,Armor,Light,54,,5,-10,Water ,14,,,14,Infrequent,21700,Imperia,,,,,,,,Water Segmented Guard
778,Shoulder Brace,Armor,Armor,Light,18,,2,-4,Air ,4,,,5,Frequent,5750,Steppes,,,,,,,,Air Shoulder Brace
779,Shoulder Brace,Armor,Armor,Light,18,,2,-4,Earth ,4,,,5,Frequent,5750,Steppes,,,,,,,,Earth Shoulder Brace
780,Shoulder Brace,Armor,Armor,Light,18,,2,-4,Fire ,4,,,5,Frequent,5750,Steppes,,,,,,,,Fire Shoulder Brace
781,Shoulder Brace,Armor,Armor,Light,18,,2,-4,Water ,4,,,5,Frequent,5750,Steppes,,,,,,,,Water Shoulder Brace
782,Silver Bracer,Armor,Armor,Light,42,,4,-10,Air ,10,,,11,Rare,14850,Expanse,,,,,,,,Air Silver Bracer
783,Silver Bracer,Armor,Armor,Light,42,,4,-10,Earth ,10,,,11,Rare,14850,Expanse,,,,,,,,Earth Silver Bracer
784,Silver Bracer,Armor,Armor,Light,42,,4,-10,Fire ,10,,,11,Rare,14850,Expanse,,,,,,,,Fire Silver Bracer
785,Silver Bracer,Armor,Armor,Light,42,,4,-10,Water ,10,,,11,Rare,14850,Expanse,,,,,,,,Water Silver Bracer
786,Steel Bracer,Armor,Armor,Light,38,,4,-8,Air ,10,,,10,Common,13000,Imperia,,,,,,,,Air Steel Bracer
787,Steel Bracer,Armor,Armor,Light,38,,4,-8,Earth ,10,,,10,Common,13000,Imperia,,,,,,,,Earth Steel Bracer
788,Steel Bracer,Armor,Armor,Light,38,,4,-8,Fire ,10,,,10,Common,13000,Imperia,,,,,,,,Fire Steel Bracer
789,Steel Bracer,Armor,Armor,Light,38,,4,-8,Water ,10,,,10,Common,13000,Imperia,,,,,,,,Water Steel Bracer
790,Studded Guard,Armor,Armor,Light,58,,5,-10,,,,,15,Infrequent,12750,Imperia,,,,,,,,Studded Guard
791,Sword Breaker Guard,Armor,Armor,Light,74,,6,-12,Air ,16,,,19,Very Rare,32300,Expanse,,,,,,,,Air Sword Breaker Guard
792,Sword Breaker Guard,Armor,Armor,Light,74,,6,-12,Earth ,16,,,19,Very Rare,32300,Expanse,,,,,,,,Earth Sword Breaker Guard
793,Sword Breaker Guard,Armor,Armor,Light,74,,6,-12,Fire ,16,,,19,Very Rare,32300,Expanse,,,,,,,,Fire Sword Breaker Guard
794,Sword Breaker Guard,Armor,Armor,Light,74,,6,-12,Water ,16,,,19,Very Rare,32300,Expanse,,,,,,,,Water Sword Breaker Guard
795,The Bloody Hide,Armor,Armor,Light,50,,5,-10,Air ,12,,,13,Very Rare,20150,Expanse,,,,,,,,Air The Bloody Hide
796,The Bloody Hide,Armor,Armor,Light,50,,5,-10,Earth ,12,,,13,Very Rare,20150,Expanse,,,,,,,,Earth The Bloody Hide
797,The Bloody Hide,Armor,Armor,Light,50,,5,-10,Fire ,12,,,13,Very Rare,20150,Expanse,,,,,,,,Fire The Bloody Hide
798,The Bloody Hide,Armor,Armor,Light,50,,5,-10,Water ,12,,,13,Very Rare,20150,Expanse,,,,,,,,Water The Bloody Hide
799,Wrist Brace,Armor,Armor,Light,2,,1,-1,,,,,1,Common,1000,Imperia,,,,,,,,Wrist Brace
800,Dark Ludo CS armor DARK,Armor,Armor,Ludo,65,,6,-12,Dark ,18,,,1,Unique,7744,Imperia,,,,,,,,Dark Ludo CS armor DARK
801,Bronze Breastplate,Armor,Armor,Medium,63,,6,-12,Air ,12,,,16,Frequent,55296,Nordagh,,,,,,,,Air Bronze Breastplate
802,Bronze Breastplate,Armor,Armor,Medium,63,,6,-12,Earth ,12,,,16,Frequent,55296,Nordagh,,,,,,,,Earth Bronze Breastplate
803,Bronze Breastplate,Armor,Armor,Medium,63,,6,-12,Fire ,12,,,16,Frequent,55296,Nordagh,,,,,,,,Fire Bronze Breastplate
804,Bronze Breastplate,Armor,Armor,Medium,63,,6,-12,Water ,12,,,16,Frequent,55296,Nordagh,,,,,,,,Water Bronze Breastplate
805,Bronze Imperial Skirt,Armor,Armor,Medium,71,,6,-12,Air ,12,,,18,Rare,66816,Imperia,,,,,,,,Air Bronze Imperial Skirt
806,Bronze Imperial Skirt,Armor,Armor,Medium,71,,6,-12,Earth ,12,,,18,Rare,66816,Imperia,,,,,,,,Earth Bronze Imperial Skirt
807,Bronze Imperial Skirt,Armor,Armor,Medium,71,,6,-12,Fire ,12,,,18,Rare,66816,Imperia,,,,,,,,Fire Bronze Imperial Skirt
808,Bronze Imperial Skirt,Armor,Armor,Medium,71,,6,-12,Water ,12,,,18,Rare,66816,Imperia,,,,,,,,Water Bronze Imperial Skirt
809,Bronze Studded Leather,Armor,Armor,Medium,59,,5,-10,Air ,10,,,15,Infrequent,51840,Steppes,,,,,,,,Air Bronze Studded Leather
810,Bronze Studded Leather,Armor,Armor,Medium,59,,5,-10,Earth ,10,,,15,Infrequent,51840,Steppes,,,,,,,,Earth Bronze Studded Leather
811,Bronze Studded Leather,Armor,Armor,Medium,59,,5,-10,Fire ,10,,,15,Infrequent,51840,Steppes,,,,,,,,Fire Bronze Studded Leather
812,Bronze Studded Leather,Armor,Armor,Medium,59,,5,-10,Water ,10,,,15,Infrequent,51840,Steppes,,,,,,,,Water Bronze Studded Leather
813,Chainmail Skirt,Armor,Armor,Medium,55,,5,-10,Air ,10,,,14,Rare,50176,Expanse,,,,,,,,Air Chainmail Skirt
814,Chainmail Skirt,Armor,Armor,Medium,55,,5,-10,Earth ,10,,,14,Rare,50176,Expanse,,,,,,,,Earth Chainmail Skirt
815,Chainmail Skirt,Armor,Armor,Medium,55,,5,-10,Fire ,10,,,14,Rare,50176,Expanse,,,,,,,,Fire Chainmail Skirt
816,Chainmail Skirt,Armor,Armor,Medium,55,,5,-10,Water ,10,,,14,Rare,50176,Expanse,,,,,,,,Water Chainmail Skirt
817,Cured Leather Armor,Armor,Armor,Medium,35,,4,-8,Air ,6,,,9,Frequent,26496,Nordagh,,,,,,,,Air Cured Leather Armor
818,Cured Leather Armor,Armor,Armor,Medium,35,,4,-8,Earth ,6,,,9,Frequent,26496,Nordagh,,,,,,,,Earth Cured Leather Armor
819,Cured Leather Armor,Armor,Armor,Medium,35,,4,-8,Fire ,6,,,9,Frequent,26496,Nordagh,,,,,,,,Fire Cured Leather Armor
820,Cured Leather Armor,Armor,Armor,Medium,35,,4,-8,Water ,6,,,9,Frequent,26496,Nordagh,,,,,,,,Water Cured Leather Armor
821,Heavy Fur Skirt,Armor,Armor,Medium,19,,2,-4,Earth ,4,,,5,Frequent,14720,Nordagh,,,,,,,,Earth Heavy Fur Skirt
822,Heavy Leather Armor,Armor,Armor,Medium,31,,3,-5,Air ,6,,,8,Common,24576,Nordagh,,,,,,,,Air Heavy Leather Armor
823,Heavy Leather Armor,Armor,Armor,Medium,31,,3,-5,Earth ,6,,,8,Common,24576,Nordagh,,,,,,,,Earth Heavy Leather Armor
824,Heavy Leather Armor,Armor,Armor,Medium,31,,3,-5,Fire ,6,,,8,Common,24576,Nordagh,,,,,,,,Fire Heavy Leather Armor
825,Heavy Leather Armor,Armor,Armor,Medium,31,,3,-5,Water ,6,,,8,Common,24576,Nordagh,,,,,,,,Water Heavy Leather Armor
826,Ivory Studded Leather,Armor,Armor,Medium,43,,4,-10,,,,,11,Infrequent,22528,Steppes,,,,,,,,Ivory Studded Leather
827,Latticed Skirt,Armor,Armor,Medium,47,,5,-10,Air ,8,,,12,Infrequent,38400,Imperia,,,,,,,,Air Latticed Skirt
828,Latticed Skirt,Armor,Armor,Medium,47,,5,-10,Earth ,8,,,12,Infrequent,38400,Imperia,,,,,,,,Earth Latticed Skirt
829,Latticed Skirt,Armor,Armor,Medium,47,,5,-10,Fire ,8,,,12,Infrequent,38400,Imperia,,,,,,,,Fire Latticed Skirt
830,Latticed Skirt,Armor,Armor,Medium,47,,5,-10,Water ,8,,,12,Infrequent,38400,Imperia,,,,,,,,Water Latticed Skirt
831,Leather Armor,Armor,Armor,Medium,27,,3,-5,,,,,7,Common,16128,Nordagh,,,,,,,,Leather Armor
832,Leather Breastplate,Armor,Armor,Medium,39,,4,-8,,,,,10,Common,20480,Expanse,,,,,,,,Leather Breastplate
833,Leather Cape,Armor,Armor,Medium,15,,2,-3,Air ,4,,,4,Frequent,12288,Nordagh,,,,,,,,Air Leather Cape
834,Leather Cape,Armor,Armor,Medium,15,,2,-3,Earth ,4,,,4,Frequent,12288,Nordagh,,,,,,,,Earth Leather Cape
835,Leather Cape,Armor,Armor,Medium,15,,2,-3,Fire ,4,,,4,Frequent,12288,Nordagh,,,,,,,,Fire Leather Cape
836,Leather Cape,Armor,Armor,Medium,15,,2,-3,Water ,4,,,4,Frequent,12288,Nordagh,,,,,,,,Water Leather Cape
837,Lorica Segmentus,Armor,Armor,Medium,55,,5,-10,Air ,10,,,14,Frequent,46592,Imperia,,,,,,,,Air Lorica Segmentus
838,Lorica Segmentus,Armor,Armor,Medium,55,,5,-10,Earth ,10,,,14,Frequent,46592,Imperia,,,,,,,,Earth Lorica Segmentus
839,Lorica Segmentus,Armor,Armor,Medium,55,,5,-10,Fire ,10,,,14,Frequent,46592,Imperia,,,,,,,,Fire Lorica Segmentus
840,Lorica Segmentus,Armor,Armor,Medium,55,,5,-10,Water ,10,,,14,Frequent,46592,Imperia,,,,,,,,Water Lorica Segmentus
841,Regal Cape,Armor,Armor,Medium,23,,3,-5,Air ,4,,,6,Infrequent,18432,Imperia,,,,,,,,Air Regal Cape
